latitude,longitude,date,died,injured,weather,day_part,accident_type
41.2893,69.1877,2021-11-24 11:20:50,0,1,kun ochiq,tong,piyodani urib yuborish
41.3654,69.2312,2021-12-14 18:00:02,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2445,69.2742,2021-09-29 22:45:00,1,1,,kech,YTHning boshqa turlari
41.2035,69.2181,2021-12-02 20:40:50,0,1,kun ochiq,kech,to'qnashuv
41.3328,69.2361,2021-11-27 12:35:35,0,1,kun ochiq,tong,piyodani urib yuborish
41.3516,69.3325,2021-08-19 01:30:22,1,0,,tun,piyodani urib yuborish
41.3198,69.3415,2021-12-21 11:50:14,1,2,kun ochiq,tong,to'qnashuv
41.3679,69.2252,2021-12-04 13:41:14,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2575,69.1947,2021-12-01 20:25:27,0,1,kun ochiq,kech,piyodani urib yuborish
41.3685,69.3066,2021-11-30 08:40:24,0,1,kun ochiq,tong,piyodani urib yuborish
41.3374,69.2258,2021-05-25 22:00:13,0,1,kun ochiq,kech,to'qnashuv
41.2285,69.2034,2021-12-01 17:42:48,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2866,69.3327,2021-12-13 19:40:29,0,1,kun ochiq,kech,piyodani urib yuborish
41.2653,69.1994,2021-12-06 19:39:25,0,1,kun ochiq,kech,piyodani urib yuborish
41.26,69.18,2021-12-13 10:45:16,0,1,kun ochiq,tong,to'qnashuv
41.2822,69.3284,2021-12-14 11:32:07,0,1,kun ochiq,tong,to'qnashuv
41.3605,69.3376,2021-12-16 20:45:47,0,1,kun ochiq,kech,piyodani urib yuborish
41.3384,69.3597,2021-11-27 10:55:12,0,1,kun ochiq,tong,to'qnashuv
41.328,69.2201,2021-12-15 16:02:36,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3434,69.23,2021-12-10 20:55:42,0,1,kun ochiq,kech,piyodani urib yuborish
41.3372,69.2106,2021-08-31 12:30:19,0,1,,tong,to'qnashuv
41.2996,69.2113,2021-09-01 17:30:40,0,1,,kunduz,piyodani urib yuborish
41.2865,69.2057,2021-08-26 22:00:43,0,1,,kech,to'qnashuv
41.2241,69.2119,2021-12-12 12:05:08,0,1,kun ochiq,tong,piyodani urib yuborish
41.3461,69.2043,2021-12-07 08:25:00,0,1,kun ochiq,tong,piyodani urib yuborish
41.3776,69.2889,2021-12-04 12:10:28,0,1,kun ochiq,tong,piyodani urib yuborish
41.3499,69.2309,2021-11-27 18:44:57,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3566,69.2171,2021-12-13 17:30:38,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2844,69.3051,2021-12-18 13:55:52,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2993,69.1514,2021-12-15 09:55:59,0,1,kun ochiq,tong,piyodani urib yuborish
41.3553,69.2205,2021-12-17 08:30:03,0,0,kun ochiq,tong,velosipedchini urib yuborish
41.2836,69.1852,2021-12-16 09:15:10,0,1,kun ochiq,tong,piyodani urib yuborish
41.271,69.2303,2021-12-10 20:55:29,0,1,kun ochiq,kech,piyodani urib yuborish
41.3729,69.3093,2021-12-10 21:50:23,0,1,kun ochiq,kech,piyodani urib yuborish
41.2881,69.2525,2021-11-26 12:20:52,0,1,kun ochiq,tong,piyodani urib yuborish
41.2443,69.291,2021-12-16 23:55:52,0,1,kun ochiq,kech,to'siqqa urilish
41.3279,69.3433,2021-12-23 17:29:23,0,1,kun ochiq,kunduz,to'qnashuv
41.2824,69.2017,2021-11-23 12:56:03,0,1,kun ochiq,tong,to'qnashuv
41.3299,69.3288,2021-12-23 13:11:13,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3405,69.2148,2021-12-23 10:03:08,0,1,kun ochiq,tong,to'qnashuv
41.3767,69.2886,2021-12-19 23:05:50,0,1,kun ochiq,kech,to'qnashuv
41.3763,69.2888,2021-12-10 19:00:49,0,1,kun ochiq,kech,piyodani urib yuborish
41.2916,69.2241,2021-12-06 16:45:32,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2917,69.3392,2021-12-23 21:20:54,0,1,kun ochiq,kech,piyodani urib yuborish
41.2436,69.2898,2021-12-22 21:00:08,0,1,kun ochiq,kech,piyodani urib yuborish
41.3636,69.2255,2021-12-27 15:25:24,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2788,69.2739,2021-12-26 11:25:10,0,2,kun ochiq,tong,to'qnashuv
41.3349,69.353,2021-12-25 21:35:44,0,2,kun ochiq,kech,to'qnashuv
41.2038,69.2173,2021-12-23 10:03:38,0,1,kun ochiq,tong,piyodani urib yuborish
41.3735,69.1942,2021-12-24 17:55:54,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2874,69.2559,2021-12-23 05:15:28,0,1,kun ochiq,tun,to'siqqa urilish
41.2835,69.21,2021-12-23 17:13:46,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2654,69.1837,2021-12-27 20:37:30,0,1,kun ochiq,kech,piyodani urib yuborish
41.3214,69.3442,2021-12-19 19:22:31,0,1,kun ochiq,kech,piyodani urib yuborish
41.2247,69.2115,2021-12-19 12:25:12,0,1,kun ochiq,tong,piyodani urib yuborish
41.2811,69.2002,2021-12-27 19:25:39,0,1,kun ochiq,kech,piyodani urib yuborish
41.2803,69.2154,2021-12-23 19:30:26,0,1,kun ochiq,kech,piyodani urib yuborish
41.2239,69.212,2021-12-26 19:15:27,0,1,kun ochiq,kech,piyodani urib yuborish
41.2241,69.2124,2021-12-29 15:25:04,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.3171,69.2934,2021-12-20 08:49:26,0,1,kun ochiq,tong,to'qnashuv
41.2754,69.3135,2021-12-18 11:31:45,0,1,kun ochiq,tong,to'qnashuv
41.2952,69.3404,2021-12-23 11:30:20,0,1,kun ochiq,tong,piyodani urib yuborish
41.3048,69.3287,2021-12-22 16:15:48,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3674,69.1876,2021-12-28 18:00:18,0,1,kun ochiq,kunduz,to'qnashuv
41.2434,69.3421,2021-12-25 16:15:37,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.329,69.3475,2021-12-28 18:15:05,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2289,69.2033,2021-12-30 22:00:39,1,0,kun ochiq,kech,to'qnashuv
41.3449,69.3479,2021-12-26 11:23:24,0,1,kun ochiq,tong,piyodani urib yuborish
41.2889,69.3016,2021-12-28 08:40:59,0,3,kun ochiq,tong,to'qnashuv
41.2908,69.1765,2021-12-07 19:35:51,0,1,kun ochiq,kech,piyodani urib yuborish
41.2415,69.3504,2021-12-27 12:55:20,0,1,kun ochiq,tong,piyodani urib yuborish
41.2849,69.3044,2021-12-24 19:27:40,0,1,kun ochiq,kech,to'qnashuv
41.2731,69.3099,2021-11-23 12:43:11,0,1,kun ochiq,tong,piyodani urib yuborish
41.2794,69.2995,2021-12-29 17:33:07,0,1,kun ochiq,kunduz,to'qnashuv
41.3729,69.1928,2021-12-18 07:15:38,0,1,kun ochiq,tong,piyodani urib yuborish
41.2453,69.2748,2021-12-31 14:35:38,0,3,kun ochiq,kunduz,to'qnashuv
41.2029,69.2182,2021-12-31 14:00:47,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2902,69.3109,2021-12-31 10:55:24,0,1,kun ochiq,tong,piyodani urib yuborish
41.2818,69.2179,2021-12-27 19:52:45,0,2,kun ochiq,kech,to'qnashuv
41.2889,69.2201,2021-12-30 10:55:08,0,1,kun ochiq,tong,piyodani urib yuborish
41.2647,69.2079,2021-12-28 17:35:17,0,1,kun ochiq,kunduz,to'qnashuv
41.2439,69.2673,2021-12-25 22:00:39,0,1,kun ochiq,kech,piyodani urib yuborish
41.2867,69.186,2022-01-09 09:30:07,1,2,kun ochiq,tong,piyodani urib yuborish
41.3552,69.2455,2022-01-08 20:10:55,1,0,kun ochiq,kech,piyodani urib yuborish
41.2202,69.333,2022-01-05 21:00:12,1,0,kun ochiq,kech,piyodani urib yuborish
41.3076,69.3525,2022-01-03 17:15:10,0,7,kun ochiq,kunduz,to'qnashuv
41.2673,69.3144,2022-01-02 16:50:24,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.3458,69.2059,2021-12-31 20:50:11,0,1,kun ochiq,kech,piyodani urib yuborish
41.2211,69.2093,2021-12-31 20:10:38,0,1,kun ochiq,kech,piyodani urib yuborish
41.3821,69.2076,2021-12-18 07:15:42,0,1,kun ochiq,tong,piyodani urib yuborish
41.3691,69.3262,2022-01-16 23:43:12,1,1,kun ochiq,kech,to'siqqa urilish
41.2744,69.3556,2022-01-16 03:20:59,1,0,kun ochiq,tun,to'siqqa urilish
41.329,69.3548,2022-01-02 14:27:02,0,2,kun ochiq,kunduz,to'qnashuv
41.2377,69.3297,2022-01-01 18:26:36,1,0,kun ochiq,kunduz,piyodani urib yuborish
41.3265,69.2452,2022-01-10 08:25:59,1,0,kun ochiq,tong,piyodani urib yuborish
41.2152,69.2615,2022-01-21 19:55:54,1,1,kun ochiq,kech,YTHning boshqa turlari
41.3272,69.2641,2022-01-01 01:25:22,0,1,kun ochiq,tun,piyodani urib yuborish
41.3251,69.2955,2022-01-06 21:40:34,0,1,kun ochiq,kech,piyodani urib yuborish
41.3148,69.1541,2022-01-14 06:50:21,0,1,kun ochiq,tun,to'qnashuv
41.183,69.2532,2022-01-10 16:20:17,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.2698,69.2457,2022-01-07 09:20:15,0,1,kun ochiq,tong,YTHning boshqa turlari
41.3503,69.3225,2022-01-07 22:20:35,0,1,kun ochiq,kech,piyodani urib yuborish
41.2385,69.1677,2022-01-16 07:40:37,1,0,kun ochiq,tong,piyodani urib yuborish
41.3397,69.2857,2022-01-30 05:40:00,1,2,kun ochiq,tun,to'qnashuv
41.2837,69.2092,2022-01-19 21:01:21,0,1,kun ochiq,kech,piyodani urib yuborish
41.3289,69.3295,2022-01-16 21:19:06,0,2,kun ochiq,kech,piyodani urib yuborish
41.3724,69.2871,2022-01-12 10:55:18,0,1,kun ochiq,tong,YTHning boshqa turlari
41.2716,69.2289,2022-01-03 18:30:46,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3901,69.2718,2022-01-12 19:45:46,0,1,kun ochiq,kech,piyodani urib yuborish
41.3588,69.3609,2022-01-04 22:30:17,0,1,kun ochiq,kech,piyodani urib yuborish
41.2816,69.1806,2022-01-02 16:30:27,0,1,kun ochiq,kunduz,to'qnashuv
41.2715,69.1773,2022-01-01 03:10:01,0,1,kun ochiq,tun,to'qnashuv
41.2887,69.2288,2022-01-12 17:30:17,0,1,kun ochiq,kunduz,to'qnashuv
41.2693,69.1652,2022-01-17 13:24:26,0,1,kun ochiq,kunduz,piyodani urib yuborish
41.3605,69.2039,2022-01-31 03:45:58,1,0,kun ochiq,tun,to'siqqa urilish
41.2913,69.3576,2022-01-05 11:06:21,0,1,kun ochiq,tong,piyodani urib yuborish
41.3745,69.2245,2022-01-04 20:50:13,0,1,kun ochiq,kech,piyodani urib yuborish
41.3343,69.2154,2022-02-07 10:58:39,0,1,kun ochiq,tong,piyodani urib yuborish
41.3343,69.2154,2022-02-07 10:58:39,0,1,kun ochiq,tong,piyodani urib yuborish
